GSMID,UID,Name,GSEID,GEO Sample Description
GSM380404,D001656,Biliary Atresia,GSE15235,Biliary Atresia Patient 23|Human Liver Wedge Biopsy|tissue: Liver Wedge Biopsy|molecular group: Fibrosis
GSM380405,D001656,Biliary Atresia,GSE15235,Biliary Atresia Patient 24|Human Liver Wedge Biopsy|tissue: Liver Wedge Biopsy|molecular group: Fibrosis
GSM380406,D001656,Biliary Atresia,GSE15235,Biliary Atresia Patient 25|Human Liver Wedge Biopsy|tissue: Liver Wedge Biopsy|molecular group: Fibrosis
GSM380407,D001656,Biliary Atresia,GSE15235,Biliary Atresia Patient 26|Human Liver Wedge Biopsy|tissue: Liver Wedge Biopsy|molecular group: Fibrosis
GSM380408,D001656,Biliary Atresia,GSE15235,Biliary Atresia Patient 27|Human Liver Wedge Biopsy|tissue: Liver Wedge Biopsy|molecular group: Inflammation
GSM380409,D001656,Biliary Atresia,GSE15235,Biliary Atresia Patient 28|Human Liver Wedge Biopsy|tissue: Liver Wedge Biopsy|molecular group: Inflammation
GSM380410,D001656,Biliary Atresia,GSE15235,Biliary Atresia Patient 29|Human Liver Wedge Biopsy|tissue: Liver Wedge Biopsy|molecular group: Inflammation
GSM380411,D001656,Biliary Atresia,GSE15235,Biliary Atresia Patient 30|Human Liver Wedge Biopsy|tissue: Liver Wedge Biopsy|molecular group: Inflammation
GSM380412,D001656,Biliary Atresia,GSE15235,Biliary Atresia Patient 31|Human Liver Wedge Biopsy|tissue: Liver Wedge Biopsy|molecular group: Inflammation
GSM380413,D001656,Biliary Atresia,GSE15235,Biliary Atresia Patient 32|Human Liver Wedge Biopsy|tissue: Liver Wedge Biopsy|molecular group: Inflammation
GSM380414,D001656,Biliary Atresia,GSE15235,Biliary Atresia Patient 33|Human Liver Wedge Biopsy|tissue: Liver Wedge Biopsy|molecular group: Inflammation
GSM380415,D001656,Biliary Atresia,GSE15235,Biliary Atresia Patient 34|Human Liver Wedge Biopsy|tissue: Liver Wedge Biopsy|molecular group: Inflammation
GSM380416,D001656,Biliary Atresia,GSE15235,Biliary Atresia Patient 35|Human Liver Wedge Biopsy|tissue: Liver Wedge Biopsy|molecular group: Inflammation
GSM380417,D001656,Biliary Atresia,GSE15235,Biliary Atresia Patient 36|Human Liver Wedge Biopsy|tissue: Liver Wedge Biopsy|molecular group: Inflammation
GSM380418,D001656,Biliary Atresia,GSE15235,Biliary Atresia Patient 37|Human Liver Wedge Biopsy|tissue: Liver Wedge Biopsy|molecular group: Inflammation
GSM380419,D001656,Biliary Atresia,GSE15235,Biliary Atresia Patient 38|Human Liver Wedge Biopsy|tissue: Liver Wedge Biopsy|molecular group: Inflammation
GSM380420,D001656,Biliary Atresia,GSE15235,Biliary Atresia Patient 39|Human Liver Wedge Biopsy|tissue: Liver Wedge Biopsy|molecular group: Inflammation
GSM380421,D001656,Biliary Atresia,GSE15235,Biliary Atresia Patient 40|Human Liver Wedge Biopsy|tissue: Liver Wedge Biopsy|molecular group: Inflammation
GSM380422,D001656,Biliary Atresia,GSE15235,Biliary Atresia Patient 41|Human Liver Wedge Biopsy|tissue: Liver Wedge Biopsy|molecular group: Inflammation
GSM380423,D001656,Biliary Atresia,GSE15235,Biliary Atresia Patient 42|Human Liver Wedge Biopsy|tissue: Liver Wedge Biopsy|molecular group: Inflammation
GSM380424,D001656,Biliary Atresia,GSE15235,Biliary Atresia Patient 43|Human Liver Wedge Biopsy|tissue: Liver Wedge Biopsy|molecular group: Inflammation
GSM380425,D001656,Biliary Atresia,GSE15235,Biliary Atresia Patient 44|Human Liver Wedge Biopsy|tissue: Liver Wedge Biopsy|molecular group: Unclassified
GSM380426,D001656,Biliary Atresia,GSE15235,Biliary Atresia Patient 45|Human Liver Wedge Biopsy|tissue: Liver Wedge Biopsy|molecular group: Unclassified
GSM380427,D001656,Biliary Atresia,GSE15235,Biliary Atresia Patient 46|Human Liver Wedge Biopsy|tissue: Liver Wedge Biopsy|molecular group: Unclassified
GSM380428,D001656,Biliary Atresia,GSE15235,Biliary Atresia Patient 47|Human Liver Wedge Biopsy|tissue: Liver Wedge Biopsy|molecular group: Unclassified
GSM387060,D015470,"Leukemia, Myeloid, Acute",GSE15434,AML with normal karyotype #1|mononuclear cells from bone marrow|npm1: negative|flt3-itd: negative|cebpa: negative|age: 58|diagnosis: AML with normal karyotype|gender: female|specimen type: Peripheral Blood|blast cell percentage: 2|disease state: S-AML
GSM387061,D015470,"Leukemia, Myeloid, Acute",GSE15434,AML with normal karyotype #2|mononuclear cells from bone marrow|npm1: negative|flt3-itd: negative|cebpa: positive|age: 41|diagnosis: AML with normal karyotype|gender: female|specimen type: Peripheral Blood|blast cell percentage: 50.5|disease state: de novo AML
GSM387062,D015470,"Leukemia, Myeloid, Acute",GSE15434,AML with normal karyotype #3|mononuclear cells from bone marrow|npm1: negative|flt3-itd: negative|cebpa: negative|age: 22|diagnosis: AML with normal karyotype|gender: male|specimen type: Peripheral Blood|blast cell percentage: 20|disease state: de novo AML
GSM387063,D015470,"Leukemia, Myeloid, Acute",GSE15434,AML with normal karyotype #4|mononuclear cells from bone marrow|npm1: negative|flt3-itd: negative|cebpa: n./a.|age: 17|diagnosis: AML with normal karyotype|gender: male|specimen type: Peripheral Blood|blast cell percentage: 64|disease state: de novo AML
GSM387064,D015470,"Leukemia, Myeloid, Acute",GSE15434,AML with normal karyotype #5|mononuclear cells from bone marrow|npm1: negative|flt3-itd: negative|cebpa: positive|age: 21|diagnosis: AML with normal karyotype|gender: female|specimen type: Peripheral Blood|blast cell percentage: 90|disease state: de novo AML
GSM387065,D015470,"Leukemia, Myeloid, Acute",GSE15434,AML with normal karyotype #6|mononuclear cells from bone marrow|npm1: negative|flt3-itd: negative|cebpa: negative|age: 35|diagnosis: AML with normal karyotype|gender: female|specimen type: Peripheral Blood|blast cell percentage: 72|disease state: de novo AML
GSM387066,D015470,"Leukemia, Myeloid, Acute",GSE15434,AML with normal karyotype #7|mononuclear cells from bone marrow|npm1: negative|flt3-itd: negative|cebpa: positive|age: 46|diagnosis: AML with normal karyotype|gender: male|specimen type: Bone Marrow|blast cell percentage: 38.5|disease state: de novo AML
GSM387067,D015470,"Leukemia, Myeloid, Acute",GSE15434,AML with normal karyotype #8|mononuclear cells from bone marrow|npm1: positive|flt3-itd: positive|cebpa: negative|age: 56|diagnosis: AML with normal karyotype|gender: female|specimen type: Bone Marrow|blast cell percentage: 58|disease state: de novo AML
GSM387068,D015470,"Leukemia, Myeloid, Acute",GSE15434,AML with normal karyotype #9|mononuclear cells from bone marrow|npm1: positive|flt3-itd: positive|cebpa: negative|age: 28|diagnosis: AML with normal karyotype|gender: female|specimen type: Bone Marrow|blast cell percentage: 52.5|disease state: de novo AML
GSM387069,D015470,"Leukemia, Myeloid, Acute",GSE15434,AML with normal karyotype #10|mononuclear cells from bone marrow|npm1: negative|flt3-itd: positive|cebpa: negative|age: 57|diagnosis: AML with normal karyotype|gender: female|specimen type: Bone Marrow|blast cell percentage: 78|disease state: de novo AML
GSM387070,D015470,"Leukemia, Myeloid, Acute",GSE15434,AML with normal karyotype #11|mononuclear cells from bone marrow|npm1: positive|flt3-itd: positive|cebpa: negative|age: 53|diagnosis: AML with normal karyotype|gender: female|specimen type: Bone Marrow|blast cell percentage: |disease state: de novo AML
GSM387071,D015470,"Leukemia, Myeloid, Acute",GSE15434,AML with normal karyotype #12|mononuclear cells from bone marrow|npm1: positive|flt3-itd: negative|cebpa: negative|age: 50|diagnosis: AML with normal karyotype|gender: male|specimen type: Bone Marrow|blast cell percentage: 71|disease state: de novo AML
GSM387072,D015470,"Leukemia, Myeloid, Acute",GSE15434,AML with normal karyotype #13|mononuclear cells from bone marrow|npm1: positive|flt3-itd: negative|cebpa: negative|age: 58|diagnosis: AML with normal karyotype|gender: male|specimen type: Bone Marrow|blast cell percentage: 35|disease state: S-AML
GSM387073,D015470,"Leukemia, Myeloid, Acute",GSE15434,AML with normal karyotype #14|mononuclear cells from bone marrow|npm1: negative|flt3-itd: negative|cebpa: negative|age: 45|diagnosis: AML with normal karyotype|gender: female|specimen type: Bone Marrow|blast cell percentage: 86.5|disease state: de novo AML
GSM387074,D015470,"Leukemia, Myeloid, Acute",GSE15434,AML with normal karyotype #15|mononuclear cells from bone marrow|npm1: negative|flt3-itd: negative|cebpa: n./a.|age: 48|diagnosis: AML with normal karyotype|gender: female|specimen type: Bone Marrow|blast cell percentage: 63|disease state: de novo AML
GSM387075,D015470,"Leukemia, Myeloid, Acute",GSE15434,AML with normal karyotype #16|mononuclear cells from bone marrow|npm1: negative|flt3-itd: positive|cebpa: negative|age: 52|diagnosis: AML with normal karyotype|gender: female|specimen type: Bone Marrow|blast cell percentage: 81.5|disease state: de novo AML
GSM387076,D015470,"Leukemia, Myeloid, Acute",GSE15434,AML with normal karyotype #17|mononuclear cells from bone marrow|npm1: positive|flt3-itd: negative|cebpa: n./a.|age: 56|diagnosis: AML with normal karyotype|gender: female|specimen type: Bone Marrow|blast cell percentage: 53|disease state: de novo AML
GSM387077,D015470,"Leukemia, Myeloid, Acute",GSE15434,AML with normal karyotype #18|mononuclear cells from bone marrow|npm1: negative|flt3-itd: negative|cebpa: positive|age: 33|diagnosis: AML with normal karyotype|gender: male|specimen type: Bone Marrow|blast cell percentage: 43|disease state: de novo AML
GSM387078,D015470,"Leukemia, Myeloid, Acute",GSE15434,AML with normal karyotype #19|mononuclear cells from bone marrow|npm1: positive|flt3-itd: negative|cebpa: n./a.|age: 52|diagnosis: AML with normal karyotype|gender: female|specimen type: Bone Marrow|blast cell percentage: 68|disease state: de novo AML
GSM387079,D015470,"Leukemia, Myeloid, Acute",GSE15434,AML with normal karyotype #20|mononuclear cells from bone marrow|npm1: positive|flt3-itd: negative|cebpa: negative|age: 54|diagnosis: AML with normal karyotype|gender: male|specimen type: Bone Marrow|blast cell percentage: 84|disease state: de novo AML
GSM387080,D015470,"Leukemia, Myeloid, Acute",GSE15434,AML with normal karyotype #21|mononuclear cells from bone marrow|npm1: positive|flt3-itd: positive|cebpa: negative|age: 51|diagnosis: AML with normal karyotype|gender: female|specimen type: Bone Marrow|blast cell percentage: 92.5|disease state: de novo AML
GSM387081,D015470,"Leukemia, Myeloid, Acute",GSE15434,AML with normal karyotype #22|mononuclear cells from bone marrow|npm1: negative|flt3-itd: negative|cebpa: negative|age: 60|diagnosis: AML with normal karyotype|gender: male|specimen type: Bone Marrow|blast cell percentage: 64|disease state: de novo AML
GSM387082,D015470,"Leukemia, Myeloid, Acute",GSE15434,AML with normal karyotype #23|mononuclear cells from bone marrow|npm1: positive|flt3-itd: negative|cebpa: negative|age: 59|diagnosis: AML with normal karyotype|gender: male|specimen type: Bone Marrow|blast cell percentage: 75|disease state: S-AML
GSM387083,D015470,"Leukemia, Myeloid, Acute",GSE15434,AML with normal karyotype #24|mononuclear cells from bone marrow|npm1: positive|flt3-itd: negative|cebpa: negative|age: 41|diagnosis: AML with normal karyotype|gender: female|specimen type: Bone Marrow|blast cell percentage: 85|disease state: de novo AML
GSM387084,D015470,"Leukemia, Myeloid, Acute",GSE15434,AML with normal karyotype #25|mononuclear cells from bone marrow|npm1: positive|flt3-itd: negative|cebpa: negative|age: 57|diagnosis: AML with normal karyotype|gender: female|specimen type: Bone Marrow|blast cell percentage: 80.5|disease state: de novo AML
GSM387085,D015470,"Leukemia, Myeloid, Acute",GSE15434,AML with normal karyotype #26|mononuclear cells from bone marrow|npm1: negative|flt3-itd: negative|cebpa: negative|age: 20|diagnosis: AML with normal karyotype|gender: female|specimen type: Bone Marrow|blast cell percentage: |disease state: de novo AML
GSM387086,D015470,"Leukemia, Myeloid, Acute",GSE15434,AML with normal karyotype #27|mononuclear cells from bone marrow|npm1: positive|flt3-itd: positive|cebpa: negative|age: 37|diagnosis: AML with normal karyotype|gender: female|specimen type: Bone Marrow|blast cell percentage: 56|disease state: de novo AML
GSM387087,D015470,"Leukemia, Myeloid, Acute",GSE15434,AML with normal karyotype #28|mononuclear cells from bone marrow|npm1: negative|flt3-itd: positive|cebpa: negative|age: 41|diagnosis: AML with normal karyotype|gender: male|specimen type: Bone Marrow|blast cell percentage: 86|disease state: de novo AML
GSM387088,D015470,"Leukemia, Myeloid, Acute",GSE15434,AML with normal karyotype #29|mononuclear cells from bone marrow|npm1: positive|flt3-itd: positive|cebpa: negative|age: 52|diagnosis: AML with normal karyotype|gender: male|specimen type: Bone Marrow|blast cell percentage: 86|disease state: de novo AML
GSM387089,D015470,"Leukemia, Myeloid, Acute",GSE15434,AML with normal karyotype #30|mononuclear cells from bone marrow|npm1: negative|flt3-itd: negative|cebpa: positive|age: 49|diagnosis: AML with normal karyotype|gender: female|specimen type: Bone Marrow|blast cell percentage: 70.5|disease state: de novo AML
GSM387090,D015470,"Leukemia, Myeloid, Acute",GSE15434,AML with normal karyotype #31|mononuclear cells from bone marrow|npm1: negative|flt3-itd: negative|cebpa: positive|age: 19|diagnosis: AML with normal karyotype|gender: male|specimen type: Bone Marrow|blast cell percentage: 32.5|disease state: de novo AML
GSM387091,D015470,"Leukemia, Myeloid, Acute",GSE15434,AML with normal karyotype #32|mononuclear cells from bone marrow|npm1: positive|flt3-itd: negative|cebpa: negative|age: 59|diagnosis: AML with normal karyotype|gender: male|specimen type: Bone Marrow|blast cell percentage: 83|disease state: de novo AML
GSM387092,D015470,"Leukemia, Myeloid, Acute",GSE15434,AML with normal karyotype #33|mononuclear cells from bone marrow|npm1: positive|flt3-itd: negative|cebpa: negative|age: 57|diagnosis: AML with normal karyotype|gender: female|specimen type: Bone Marrow|blast cell percentage: 74.5|disease state: de novo AML
GSM387093,D015470,"Leukemia, Myeloid, Acute",GSE15434,AML with normal karyotype #34|mononuclear cells from bone marrow|npm1: negative|flt3-itd: negative|cebpa: negative|age: 42|diagnosis: AML with normal karyotype|gender: male|specimen type: Bone Marrow|blast cell percentage: 78.8|disease state: de novo AML
GSM387094,D015470,"Leukemia, Myeloid, Acute",GSE15434,AML with normal karyotype #35|mononuclear cells from bone marrow|npm1: positive|flt3-itd: positive|cebpa: negative|age: 55|diagnosis: AML with normal karyotype|gender: male|specimen type: Bone Marrow|blast cell percentage: 70|disease state: de novo AML
GSM387095,D015470,"Leukemia, Myeloid, Acute",GSE15434,AML with normal karyotype #36|mononuclear cells from bone marrow|npm1: negative|flt3-itd: negative|cebpa: negative|age: 53|diagnosis: AML with normal karyotype|gender: female|specimen type: Bone Marrow|blast cell percentage: 60.5|disease state: de novo AML
GSM387096,D015470,"Leukemia, Myeloid, Acute",GSE15434,AML with normal karyotype #37|mononuclear cells from bone marrow|npm1: positive|flt3-itd: positive|cebpa: negative|age: 44|diagnosis: AML with normal karyotype|gender: male|specimen type: Bone Marrow|blast cell percentage: 34|disease state: S-AML
GSM387097,D015470,"Leukemia, Myeloid, Acute",GSE15434,AML with normal karyotype #38|mononuclear cells from bone marrow|npm1: positive|flt3-itd: negative|cebpa: negative|age: 60|diagnosis: AML with normal karyotype|gender: male|specimen type: Bone Marrow|blast cell percentage: 86.5|disease state: de novo AML
GSM387098,D015470,"Leukemia, Myeloid, Acute",GSE15434,AML with normal karyotype #39|mononuclear cells from bone marrow|npm1: negative|flt3-itd: negative|cebpa: positive|age: 44|diagnosis: AML with normal karyotype|gender: female|specimen type: Bone Marrow|blast cell percentage: 58|disease state: de novo AML
GSM387099,D015470,"Leukemia, Myeloid, Acute",GSE15434,AML with normal karyotype #40|mononuclear cells from bone marrow|npm1: positive|flt3-itd: positive|cebpa: negative|age: 37|diagnosis: AML with normal karyotype|gender: female|specimen type: Bone Marrow|blast cell percentage: 86|disease state: de novo AML
GSM387100,D015470,"Leukemia, Myeloid, Acute",GSE15434,AML with normal karyotype #41|mononuclear cells from bone marrow|npm1: positive|flt3-itd: negative|cebpa: negative|age: 59|diagnosis: AML with normal karyotype|gender: female|specimen type: Bone Marrow|blast cell percentage: 66|disease state: de novo AML
GSM387101,D015470,"Leukemia, Myeloid, Acute",GSE15434,AML with normal karyotype #42|mononuclear cells from bone marrow|npm1: negative|flt3-itd: positive|cebpa: positive|age: 42|diagnosis: AML with normal karyotype|gender: female|specimen type: Bone Marrow|blast cell percentage: 74.5|disease state: de novo AML
GSM387102,D015470,"Leukemia, Myeloid, Acute",GSE15434,AML with normal karyotype #43|mononuclear cells from bone marrow|npm1: negative|flt3-itd: negative|cebpa: negative|age: 48|diagnosis: AML with normal karyotype|gender: male|specimen type: Bone Marrow|blast cell percentage: 52|disease state: de novo AML
GSM387103,D015470,"Leukemia, Myeloid, Acute",GSE15434,AML with normal karyotype #44|mononuclear cells from bone marrow|npm1: positive|flt3-itd: negative|cebpa: negative|age: 39|diagnosis: AML with normal karyotype|gender: female|specimen type: Bone Marrow|blast cell percentage: 70|disease state: de novo AML
GSM387104,D015470,"Leukemia, Myeloid, Acute",GSE15434,AML with normal karyotype #45|mononuclear cells from bone marrow|npm1: negative|flt3-itd: negative|cebpa: positive|age: 57|diagnosis: AML with normal karyotype|gender: male|specimen type: Bone Marrow|blast cell percentage: 66|disease state: de novo AML
GSM387105,D015470,"Leukemia, Myeloid, Acute",GSE15434,AML with normal karyotype #46|mononuclear cells from bone marrow|npm1: positive|flt3-itd: negative|cebpa: n./a.|age: 42|diagnosis: AML with normal karyotype|gender: male|specimen type: Bone Marrow|blast cell percentage: 72.5|disease state: de novo AML
GSM387106,D015470,"Leukemia, Myeloid, Acute",GSE15434,AML with normal karyotype #47|mononuclear cells from bone marrow|npm1: positive|flt3-itd: positive|cebpa: negative|age: 51|diagnosis: AML with normal karyotype|gender: female|specimen type: Bone Marrow|blast cell percentage: 84|disease state: de novo AML
GSM387107,D015470,"Leukemia, Myeloid, Acute",GSE15434,AML with normal karyotype #48|mononuclear cells from bone marrow|npm1: negative|flt3-itd: positive|cebpa: positive|age: 47|diagnosis: AML with normal karyotype|gender: female|specimen type: Bone Marrow|blast cell percentage: 55.5|disease state: de novo AML
